Beauhurst company URL,Beauhurst deal URL,Company name,Deal date,Verified investment amount (converted to GBP),Amount raised (converted to GBP)
https://platform.beauhurst.com/company/kyg7n4/,https://platform.beauhurst.com/transaction/fundraising/te85/,Eventful Stays,2011/3/29,25000,25000
https://platform.beauhurst.com/company/kyg7n4/,https://platform.beauhurst.com/transaction/fundraising/5df6/,Eventful Stays,2012/7/31,20000,20000
https://platform.beauhurst.com/company/kyg7n4/,https://platform.beauhurst.com/transaction/fundraising/6xf2/,Eventful Stays,2015/4/22,55995,55995
https://platform.beauhurst.com/company/qzemd4/,https://platform.beauhurst.com/transaction/fundraising/pugj/,GlazeAlarm,2013/4/5,191250,191250
https://platform.beauhurst.com/company/qzemd4/,https://platform.beauhurst.com/transaction/fundraising/nuux/,GlazeAlarm,2015/4/2,48700,48700
https://platform.beauhurst.com/company/qzemd4/,https://platform.beauhurst.com/transaction/fundraising/p6a7/,GlazeAlarm,2014/6/25,129750,129750
https://platform.beauhurst.com/company/4i99mt/,https://platform.beauhurst.com/transaction/fundraising/8eve/,Scotfab,2015/4/23,100000,100000
https://platform.beauhurst.com/company/i4gby9/,https://platform.beauhurst.com/transaction/fundraising/ee3b/,Host Europe Group,2009/12/21,1631099,1631099
https://platform.beauhurst.com/company/zfsyra/,https://platform.beauhurst.com/transaction/fundraising/zt2x/,LawyerFair,2015/6/6,164064,160000
https://platform.beauhurst.com/company/2gp5sj/,https://platform.beauhurst.com/transaction/fundraising/xhmi/,FUEL Intelligence,2015/3/13,999938,999938.4
https://platform.beauhurst.com/company/udqqyv/,https://platform.beauhurst.com/transaction/fundraising/9zm3/,Songkick,2015/6/4,,10419648
https://platform.beauhurst.com/company/kt4ndu/,https://platform.beauhurst.com/transaction/fundraising/2ugk/,The Clever Dresser,2015/3/17,30000,30000.00024
https://platform.beauhurst.com/company/5z3j8c/,https://platform.beauhurst.com/transaction/fundraising/ybtr/,Invenias,2009/12/9,85592,85591.83785
https://platform.beauhurst.com/company/5z3j8c/,https://platform.beauhurst.com/transaction/fundraising/2zcd/,Invenias,2011/10/25,120067,120066.8
https://platform.beauhurst.com/company/nm5tf6/,https://platform.beauhurst.com/transaction/fundraising/umvv/,Clipcrowd,2015/4/27,149995,149995.44
https://platform.beauhurst.com/company/hpzvis/,https://platform.beauhurst.com/transaction/fundraising/hcnt/,Cojengo,2015/1/7,5001,5001.31
https://platform.beauhurst.com/company/yvg5pp/,https://platform.beauhurst.com/transaction/fundraising/gewi/,Cheekfrills,2015/3/29,330004,330004
https://platform.beauhurst.com/company/5z3j8c/,https://platform.beauhurst.com/transaction/fundraising/3xpz/,Invenias,2010/10/11,52000,52000.01173
https://platform.beauhurst.com/company/5z3j8c/,https://platform.beauhurst.com/transaction/fundraising/tjdb/,Invenias,2012/9/3,140003,140002.5224
https://platform.beauhurst.com/company/p9gsat/,https://platform.beauhurst.com/transaction/fundraising/3aif/,giftgaming,2015/3/17,105200,107214
https://platform.beauhurst.com/company/48wwuz/,https://platform.beauhurst.com/transaction/fundraising/rave/,3rd Forensic,2014/8/1,25041,25041.224
https://platform.beauhurst.com/company/48wwuz/,https://platform.beauhurst.com/transaction/fundraising/6ysb/,3rd Forensic,2012/12/1,11000,11000
https://platform.beauhurst.com/company/48wwuz/,https://platform.beauhurst.com/transaction/fundraising/mdnz/,3rd Forensic,2013/3/28,140007,140006.52
https://platform.beauhurst.com/company/828z6d/,https://platform.beauhurst.com/transaction/fundraising/69ww/,Real Visual,2015/2/17,96000,96000
https://platform.beauhurst.com/company/bd7p6j/,https://platform.beauhurst.com/transaction/fundraising/8mpe/,Digital Assess,2015/6/3,1296840,1957106.999
https://platform.beauhurst.com/company/x4rzh2/,https://platform.beauhurst.com/transaction/fundraising/ehtq/,Minova Insurance,2014/5/21,,30000000
https://platform.beauhurst.com/company/z9ecmr/,https://platform.beauhurst.com/transaction/fundraising/7qdv/,MSTY,2014/10/13,125000,125000
https://platform.beauhurst.com/company/z9ecmr/,https://platform.beauhurst.com/transaction/fundraising/8hiv/,MSTY,2015/1/29,605007,605007.09
https://platform.beauhurst.com/company/8vbh5f/,https://platform.beauhurst.com/transaction/fundraising/g37v/,Adrastea Cars,2013/8/14,48057,48057
https://platform.beauhurst.com/company/vbq6s2/,https://platform.beauhurst.com/transaction/fundraising/h5jw/,Suave,2014/4/4,147993,147992.58
https://platform.beauhurst.com/company/vbq6s2/,https://platform.beauhurst.com/transaction/fundraising/djkw/,Suave,2015/4/28,150290,150290
https://platform.beauhurst.com/company/bd7p6j/,https://platform.beauhurst.com/transaction/fundraising/cx5c/,Digital Assess,2012/3/29,766598,766598.04
https://platform.beauhurst.com/company/bd7p6j/,https://platform.beauhurst.com/transaction/fundraising/r5qn/,Digital Assess,2013/6/27,1613999,1613999.393
https://platform.beauhurst.com/company/8vbh5f/,https://platform.beauhurst.com/transaction/fundraising/2jrn/,Adrastea Cars,2013/11/15,271201,271201.44
https://platform.beauhurst.com/company/8vbh5f/,https://platform.beauhurst.com/transaction/fundraising/6j5r/,Adrastea Cars,2014/8/10,82680,82679.64
https://platform.beauhurst.com/company/i6b7bi/,https://platform.beauhurst.com/transaction/fundraising/ge2w/,AJ Bell,2015/6/9,164067,21000000
https://platform.beauhurst.com/company/bx89hb/,https://platform.beauhurst.com/transaction/fundraising/svsb/,Thriev,2013/10/18,90352,90351.5
https://platform.beauhurst.com/company/9av78t/,https://platform.beauhurst.com/transaction/fundraising/fsde/,Eagle-i Music,2015/5/18,617208,617207.7607
https://platform.beauhurst.com/company/ssray5/,https://platform.beauhurst.com/transaction/fundraising/2hhx/,Elderberry Post,2015/5/15,271331,90000
https://platform.beauhurst.com/company/bpr9e3/,https://platform.beauhurst.com/transaction/fundraising/pea2/,Ubiquisys,2009/8/11,6228876,6669354.983
https://platform.beauhurst.com/company/bpr9e3/,https://platform.beauhurst.com/transaction/fundraising/kpu2/,Ubiquisys,2007/7/1,,12464674.99
https://platform.beauhurst.com/company/bpr9e3/,https://platform.beauhurst.com/transaction/fundraising/qsms/,Ubiquisys,2006/9/7,,6396324.007
https://platform.beauhurst.com/company/bpr9e3/,https://platform.beauhurst.com/transaction/fundraising/xxw5/,Ubiquisys,2005/10/1,,
https://platform.beauhurst.com/company/ssray5/,https://platform.beauhurst.com/transaction/fundraising/wa22/,Elderberry Post,2013/12/20,397329,397329.36
https://platform.beauhurst.com/company/6c75ba/,https://platform.beauhurst.com/transaction/fundraising/gack/,Belfast Distillery Company,2015/5/13,300000,299999.9998
https://platform.beauhurst.com/company/gmtdz4/,https://platform.beauhurst.com/transaction/fundraising/kj8u/,Fantasy Shopper,2010/12/1,,200000
https://platform.beauhurst.com/company/hhcqpv/,https://platform.beauhurst.com/transaction/fundraising/bmb9/,Qriously,2011/3/7,,985489.6018
https://platform.beauhurst.com/company/29uydj/,https://platform.beauhurst.com/transaction/fundraising/eapn/,Top10,2011/9/20,,2226143.5
https://platform.beauhurst.com/company/bx89hb/,https://platform.beauhurst.com/transaction/fundraising/iz4z/,Thriev,2014/6/26,123265,123264.81
https://platform.beauhurst.com/company/pdcsu9/,https://platform.beauhurst.com/transaction/fundraising/y37n/,Tempus Energy,2015/6/12,1017982,726790
https://platform.beauhurst.com/company/9qxia7/,https://platform.beauhurst.com/transaction/fundraising/xbnb/,Algomi,2012/12/21,1628659,1628659.4
https://platform.beauhurst.com/company/9qxia7/,https://platform.beauhurst.com/transaction/fundraising/w8vv/,Algomi,2013/10/22,3818463,3818463.012
https://platform.beauhurst.com/company/9qxia7/,https://platform.beauhurst.com/transaction/fundraising/znsq/,Algomi,2014/4/3,7616415,7616414.872
https://platform.beauhurst.com/company/za5889/,https://platform.beauhurst.com/transaction/fundraising/eesz/,Skipjaq,2014/9/17,903615,903615
https://platform.beauhurst.com/company/him3xv/,https://platform.beauhurst.com/transaction/fundraising/kgcw/,Remitia,2014/10/31,275010,275010.0038
https://platform.beauhurst.com/company/yq26bq/,https://platform.beauhurst.com/transaction/fundraising/bxgs/,The Running Bug,2010/1/25,60000,59999.94
https://platform.beauhurst.com/company/yq26bq/,https://platform.beauhurst.com/transaction/fundraising/mpeu/,The Running Bug,2011/12/7,354899,354899.4
https://platform.beauhurst.com/company/yq26bq/,https://platform.beauhurst.com/transaction/fundraising/5emu/,The Running Bug,2013/4/5,581325,581325
https://platform.beauhurst.com/company/yq26bq/,https://platform.beauhurst.com/transaction/fundraising/48ek/,The Running Bug,2014/12/22,567032,567031.6417
https://platform.beauhurst.com/company/wkhfz6/,https://platform.beauhurst.com/transaction/fundraising/m7ub/,Lets Go Crazy Holdings,2011/7/5,250200,250200
https://platform.beauhurst.com/company/wkhfz6/,https://platform.beauhurst.com/transaction/fundraising/rkg8/,Lets Go Crazy Holdings,2012/12/21,1249938,1249937.5
https://platform.beauhurst.com/company/wkhfz6/,https://platform.beauhurst.com/transaction/fundraising/yjra/,Lets Go Crazy Holdings,2014/7/9,1100000,1100000.002
https://platform.beauhurst.com/company/ncc7au/,https://platform.beauhurst.com/transaction/fundraising/6y5x/,Capersidate,2014/12/20,10000,9999.96
https://platform.beauhurst.com/company/7geztw/,https://platform.beauhurst.com/transaction/fundraising/6sqi/,WetMyBeak,2015/5/9,12000,12000
https://platform.beauhurst.com/company/8itqrr/,https://platform.beauhurst.com/transaction/fundraising/dyk4/,Nimble Booking,2015/6/9,30000,30000
https://platform.beauhurst.com/company/ut3m5g/,https://platform.beauhurst.com/transaction/fundraising/h2z6/,Made in Essex,2015/6/5,30000,29999.99979
https://platform.beauhurst.com/company/eyfat2/,https://platform.beauhurst.com/transaction/fundraising/g27k/,AlphaSphere,2012/6/13,10000,10000
https://platform.beauhurst.com/company/eyfat2/,https://platform.beauhurst.com/transaction/fundraising/k6yu/,AlphaSphere,2015/4/10,108260,108260
https://platform.beauhurst.com/company/r6rtvr/,https://platform.beauhurst.com/transaction/fundraising/p745/,Bluewater Bio,2009/4/1,,2300000
https://platform.beauhurst.com/company/r6rtvr/,https://platform.beauhurst.com/transaction/fundraising/n7ys/,Bluewater Bio,2009/11/29,,2000000
https://platform.beauhurst.com/company/3ksva6/,https://platform.beauhurst.com/transaction/fundraising/zht2/,BLM interact,2015/5/21,260001,260001.12
https://platform.beauhurst.com/company/zi65bs/,https://platform.beauhurst.com/transaction/fundraising/xn6r/,Virtus Projects,2015/6/12,,500000
https://platform.beauhurst.com/company/vr49tx/,https://platform.beauhurst.com/transaction/fundraising/7fxc/,Oblong Cards,2015/2/6,249919,249918.75
https://platform.beauhurst.com/company/yq26bq/,https://platform.beauhurst.com/transaction/fundraising/ncv5/,The Running Bug,2015/6/3,37500,37500
https://platform.beauhurst.com/company/q4a4ip/,https://platform.beauhurst.com/transaction/fundraising/kpwr/,Thermitech,2011/4/6,600000,600000
https://platform.beauhurst.com/company/q4a4ip/,https://platform.beauhurst.com/transaction/fundraising/byyw/,Thermitech,2015/3/20,1120006,1120006.44
https://platform.beauhurst.com/company/q4a4ip/,https://platform.beauhurst.com/transaction/fundraising/5pta/,Thermitech,2014/4/4,1596796,1596796
https://platform.beauhurst.com/company/w6khku/,https://platform.beauhurst.com/transaction/fundraising/5vce/,Keuken,2015/6/16,147747,150170
https://platform.beauhurst.com/company/gb72xf/,https://platform.beauhurst.com/transaction/fundraising/ccxb/,Wyrd,2015/5/12,29999,29999.16
https://platform.beauhurst.com/company/6vgc4b/,https://platform.beauhurst.com/transaction/fundraising/qwmf/,Oxford Medical Diagnostics,2011/6/1,,981000
https://platform.beauhurst.com/company/6vgc4b/,https://platform.beauhurst.com/transaction/fundraising/u8gt/,Oxford Medical Diagnostics,2010/3/4,1981273,1981273
https://platform.beauhurst.com/company/6vgc4b/,https://platform.beauhurst.com/transaction/fundraising/nnbt/,Oxford Medical Diagnostics,2012/4/5,254250,254250
https://platform.beauhurst.com/company/6vgc4b/,https://platform.beauhurst.com/transaction/fundraising/hebv/,Oxford Medical Diagnostics,2012/12/14,370969,370968.75
https://platform.beauhurst.com/company/6vgc4b/,https://platform.beauhurst.com/transaction/fundraising/geaq/,Oxford Medical Diagnostics,2014/1/20,205996,205995.6635
https://platform.beauhurst.com/company/6vgc4b/,https://platform.beauhurst.com/transaction/fundraising/spuq/,Oxford Medical Diagnostics,2014/11/25,215631,215630.5285
https://platform.beauhurst.com/company/ysy9ti/,https://platform.beauhurst.com/transaction/fundraising/srbb/,Women Outside The Box,2014/4/9,15195,15195
https://platform.beauhurst.com/company/c935jt/,https://platform.beauhurst.com/transaction/fundraising/hg9a/,Entrepreneur Handbook,2013/5/30,25000,25000
https://platform.beauhurst.com/company/c935jt/,https://platform.beauhurst.com/transaction/fundraising/ggqw/,Entrepreneur Handbook,2015/1/21,121987,121986.5838
https://platform.beauhurst.com/company/7w6jzc/,https://platform.beauhurst.com/transaction/fundraising/6vfm/,Supper,2015/1/26,50000,50000
https://platform.beauhurst.com/company/7w6jzc/,https://platform.beauhurst.com/transaction/fundraising/2vjg/,Supper,2015/5/11,227550,227550.375
https://platform.beauhurst.com/company/uydgbz/,https://platform.beauhurst.com/transaction/fundraising/jtgm/,PlasRecycle,2015/4/1,1090171,3800000
https://platform.beauhurst.com/company/2gtwqg/,https://platform.beauhurst.com/transaction/fundraising/tb95/,Essence,2014/10/2,590661,590660.8
https://platform.beauhurst.com/company/vdau7c/,https://platform.beauhurst.com/transaction/fundraising/768z/,Key Forensic Services,2015/6/17,,1000000
https://platform.beauhurst.com/company/g684ca/,https://platform.beauhurst.com/transaction/fundraising/f4hg/,Monitor and Manage,2012/6/1,94500,94500
https://platform.beauhurst.com/company/g684ca/,https://platform.beauhurst.com/transaction/fundraising/apk4/,Monitor and Manage,2014/12/19,60000,60000
https://platform.beauhurst.com/company/5qp2k4/,https://platform.beauhurst.com/transaction/fundraising/49dd/,Business Scene,2015/6/12,10000,9999.9999
https://platform.beauhurst.com/company/qa4acq/,https://platform.beauhurst.com/transaction/fundraising/rwje/,Eco Measure Market Exchange,2015/5/28,200001,200001.29
https://platform.beauhurst.com/company/5p5kpz/,https://platform.beauhurst.com/transaction/fundraising/4u73/,Magic Pony Technology,2014/12/23,10000,10000
https://platform.beauhurst.com/company/5p5kpz/,https://platform.beauhurst.com/transaction/fundraising/ruz9/,Magic Pony Technology,2015/5/7,1250001,1250001.28
https://platform.beauhurst.com/company/exmxpr/,https://platform.beauhurst.com/transaction/fundraising/bfx8/,PaidShop,2015/6/18,,150000
https://platform.beauhurst.com/company/afxzcu/,https://platform.beauhurst.com/transaction/fundraising/mmn7/,RecruitmentForce,2015/6/18,125001,250000
https://platform.beauhurst.com/company/828z6w/,https://platform.beauhurst.com/transaction/fundraising/rzvw/,Timico,2013/1/29,2282500,2282500
https://platform.beauhurst.com/company/828z6w/,https://platform.beauhurst.com/transaction/fundraising/6gsa/,Timico,2013/11/15,685000,685000
https://platform.beauhurst.com/company/828z6w/,https://platform.beauhurst.com/transaction/fundraising/mh3j/,Timico,2014/5/19,4299954,4299954
https://platform.beauhurst.com/company/828z6w/,https://platform.beauhurst.com/transaction/fundraising/5qsj/,Timico,2015/5/18,100000,100000
https://platform.beauhurst.com/company/777q3r/,https://platform.beauhurst.com/transaction/fundraising/54w8/,Signasol,2013/3/15,280000,280000
https://platform.beauhurst.com/company/nkncuk/,https://platform.beauhurst.com/transaction/fundraising/bks6/,Cotswolds Broadband,2014/11/19,,3200000
https://platform.beauhurst.com/company/nkncuk/,https://platform.beauhurst.com/transaction/fundraising/fknk/,Cotswolds Broadband,2012/6/15,100000,99999.84
https://platform.beauhurst.com/company/vyk539/,https://platform.beauhurst.com/transaction/fundraising/yfb4/,MERCI ME,2015/6/5,98460,98460
https://platform.beauhurst.com/company/b5bcxj/,https://platform.beauhurst.com/transaction/fundraising/24br/,Planned Departure,2015/6/4,41542,51609
https://platform.beauhurst.com/company/a2qz2i/,https://platform.beauhurst.com/transaction/fundraising/uf7j/,Orlebar Brown,2011/1/24,1356392,1356391.588
https://platform.beauhurst.com/company/whafpt/,https://platform.beauhurst.com/transaction/fundraising/966e/,Proppio,2015/5/8,215640,229190
https://platform.beauhurst.com/company/c8muus/,https://platform.beauhurst.com/transaction/fundraising/xhbf/,Knowsis,2012/1/16,,
https://platform.beauhurst.com/company/7nnjp5/,https://platform.beauhurst.com/transaction/fundraising/zqgf/,audiosplitter,2014/6/20,460055,460055
https://platform.beauhurst.com/company/c8muus/,https://platform.beauhurst.com/transaction/fundraising/qqu8/,Knowsis,2014/8/28,149980,149979.99
https://platform.beauhurst.com/company/iy8ns4/,https://platform.beauhurst.com/transaction/fundraising/8gue/,BPL Digital,2014/11/1,355122,40000
https://platform.beauhurst.com/company/iy8ns4/,https://platform.beauhurst.com/transaction/fundraising/9zbb/,BPL Digital,2014/5/23,24989,24989.43
https://platform.beauhurst.com/company/3cu3ug/,https://platform.beauhurst.com/transaction/fundraising/ibh4/,Curator,2014/2/25,150000,149999.5
https://platform.beauhurst.com/company/ast2mf/,https://platform.beauhurst.com/transaction/fundraising/6xcr/,Veva,2013/10/27,20000,20000
